experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
1,1,750500,1223909341326700,10,1629400,
1,4,583700,1223909342160100,11,3362400,
1,2,828500,1223909342861900,5,5082800,
1,4,583700,1223909343555700,12,1390500,
1,1,750500,1223909344131900,11,2793700,
1,3,744800,1223909344659000,5,4113600,
1,1,750500,1223909345544000,12,1406600,
1,4,583700,1223909346362200,13,2801400,
1,4,583700,1223909347231900,14,863800,
1,2,828500,1223909348105300,6,5236700,
1,1,750500,1223909348825700,13,3276100,
1,3,744800,1223909349575100,6,4911300,
1,1,750500,1223909350383600,14,1553200,
1,2,828500,1223909351069600,7,2958600,
1,3,744800,1223909351722700,7,2142500,
1,2,828500,1223909352689600,8,1615400,
1,3,744800,1223909353501400,8,1772900,
1,2,828500,1223909354550000,9,1853500,
1,3,744800,1223909355278000,9,1771300,
1,2,828500,1223909355909400,10,1354300,
1,3,744800,1223909356680800,10,1397500,
1,2,828500,1223909357423300,11,1500400,
1,3,744800,1223909358284200,11,1593100,
1,2,828500,1223909359047700,12,1619600,
1,3,744800,1223909359906700,12,1563000,
1,2,828500,1223909360884800,13,1830700,
1,3,744800,1223909362002000,13,2090100,
1,2,828500,1223909362873900,14,1984000,
1,3,744800,1223909363698200,14,1688900,
1,1,750500,,,TOTAL,,76078400
1,2,828500,,,TOTAL,,88482900
1,3,744800,,,TOTAL,,89327600
1,4,583700,,,TOTAL,,72914300
2,2,835000,1223909657399200,0,43292300,
2,3,678100,1223909658335500,0,44249800,
2,4,545500,1223909659381600,0,45342200,
2,1,806200,1223909660216100,0,46191400,
2,4,545500,1223909661095000,1,1701700,
2,2,835000,1223909662129100,1,3799500,
2,3,678100,1223909663281400,1,4936500,
2,2,835000,1223909664058400,2,1922800,
2,4,545500,1223909664850400,2,3750000,
2,1,806200,1223909665683200,1,5455600,
2,4,545500,1223909666266800,3,1410200,
2,2,835000,1223909667167200,3,3103400,
2,3,678100,1223909668096300,2,4807000,
2,3,678100,1223909668945800,3,835900,
2,2,835000,1223909670189100,4,3017000,
2,4,545500,1223909671101600,4,4829500,
2,1,806200,1223909671940700,2,6251500,
2,1,806200,1223909672877200,3,929800,
2,4,545500,1223909673676300,5,2567700,
2,2,835000,1223909674484100,5,4287500,
2,3,678100,1223909675328100,4,6376900,
2,3,678100,1223909676282900,5,949100,
2,3,678100,1223909677395500,6,1105800,
2,2,835000,1223909678288000,6,3798700,
2,4,545500,1223909679102400,6,5419100,
2,1,806200,1223909679913400,4,7028300,
2,4,545500,1223909680574100,7,1465800,
2,2,835000,1223909681269700,7,2976000,
2,3,678100,1223909682085300,7,4681900,
2,3,678100,1223909682858100,8,767400,
2,3,678100,1223909683662700,9,797500,
2,2,835000,1223909684493700,8,3219100,
2,4,545500,1223909685291300,8,4711500,
2,1,806200,1223909686078100,5,6159000,
2,4,545500,1223909687007000,9,1708200,
2,4,545500,1223909687952200,10,939200,
2,2,835000,1223909688778300,9,4278600,
2,3,678100,1223909689728400,10,6057800,
2,3,678100,1223909690744300,11,991100,
2,3,678100,1223909691865000,12,1112600,
2,2,835000,1223909692786800,10,4002800,
2,4,545500,1223909693812300,11,5817800,
2,1,806200,1223909694657600,6,8572800,
2,1,806200,1223909695507000,7,843800,
2,4,545500,1223909696079300,12,2260600,
2,2,835000,1223909696798000,11,3973300,
2,2,835000,1223909697631400,12,827600,
2,3,678100,1223909698480900,13,6607700,
2,2,835000,1223909699312400,13,1670900,
2,4,545500,1223909699941600,13,3857400,
2,1,806200,1223909700740000,8,5227400,
2,4,545500,1223909701503400,14,1555400,
2,2,835000,1223909702227000,14,2908700,
2,3,678100,1223909703178600,14,4691700,
2,1,806200,1223909704447200,9,3701200,
2,1,806200,1223909705366500,10,910000,
2,1,806200,1223909706362000,11,964200,
2,1,806200,1223909707147900,12,779900,
2,1,806200,1223909707967900,13,814300,
2,1,806200,1223909708570700,14,598200,
2,1,806200,,,TOTAL,,94551200
2,2,835000,,,TOTAL,,88124700
2,3,678100,,,TOTAL,,89185500
2,4,545500,,,TOTAL,,87468600
3,2,875700,1223910026652200,0,45461500,
3,1,825600,1223910027658300,0,46517800,
3,4,637300,1223910028622200,0,47477200,
3,3,741800,1223910029659100,0,48489200,
3,4,637300,1223910030579100,1,1947100,
3,1,825600,1223910031418300,1,3739600,
3,2,875700,1223910032378300,1,4704200,
3,1,825600,1223910033277400,2,1853700,
3,1,825600,1223910034150200,3,867400,
3,4,637300,1223910034997900,2,4412700,
3,3,741800,1223910035758500,1,6089200,
3,4,637300,1223910036681100,3,1676100,
3,4,637300,1223910037790100,4,1102200,
3,4,637300,1223910038655900,5,857400,
3,4,637300,1223910039428200,6,766200,
3,1,825600,1223910040238100,4,6081400,
3,2,875700,1223910040913000,2,8528500,
3,1,825600,1223910041884800,5,1641000,
3,1,825600,1223910042991300,6,1100200,
3,4,637300,1223910043746300,7,4312200,
3,3,741800,1223910044475300,2,8706400,
3,4,637300,1223910045128000,8,1376200,
3,1,825600,1223910045714100,7,2715500,
3,2,875700,1223910046468900,3,5550900,
3,1,825600,1223910047379500,8,1651800,
3,4,637300,1223910048178700,9,3045500,
3,3,741800,1223910049264600,3,4784400,
3,4,637300,1223910050244200,10,2059700,
3,1,825600,1223910051020800,9,3636000,
3,2,875700,1223910051885400,4,5411400,
3,1,825600,1223910052709000,10,1680500,
3,1,825600,1223910053967600,11,1243300,
3,4,637300,1223910055267100,11,4635900,
3,3,741800,1223910056182900,4,6913000,
3,4,637300,1223910057037900,12,1763700,
3,1,825600,1223910057888600,12,3914200,
3,2,875700,1223910058566000,5,6675000,
3,1,825600,1223910059328200,13,1434000,
3,4,637300,1223910060192800,13,3149200,
3,3,741800,1223910060984200,5,4794700,
3,4,637300,1223910061838700,14,1639800,
3,1,825600,1223910062655900,14,3321800,
3,2,875700,1223910063555000,6,4983500,
3,3,741800,1223910064365200,6,3375900,
3,3,741800,1223910065171000,7,800600,
3,2,875700,1223910066012100,7,2451600,
3,2,875700,1223910066836100,8,817200,
3,3,741800,1223910067647700,8,2471200,
3,2,875700,1223910068494700,9,1641900,
3,3,741800,1223910069248200,9,1595900,
3,2,875700,1223910070119400,10,1618100,
3,2,875700,1223910071035000,11,900400,
3,2,875700,1223910072071000,12,1029700,
3,3,741800,1223910073222600,10,3969200,
3,2,875700,1223910074033600,13,1955900,
3,3,741800,1223910074694100,11,1454500,
3,2,875700,1223910075556400,14,1513500,
3,3,741800,1223910076454800,12,1755600,
3,3,741800,1223910077232100,13,772000,
3,3,741800,1223910077922500,14,685800,
3,1,825600,,,TOTAL,,81520800
3,2,875700,,,TOTAL,,94371300
3,3,741800,,,TOTAL,,96756600
3,4,637300,,,TOTAL,,80699400
4,1,881800,1223910408156000,0,44220400,
4,3,750700,1223910409462000,0,45518500,
4,2,893400,1223910410382200,0,46433200,
4,4,703800,1223910411287600,0,47337600,
4,2,893400,1223910412139100,1,1744600,
4,3,750700,1223910413055700,1,3582800,
4,1,881800,1223910414013600,1,4837200,
4,1,881800,1223910414857900,2,838600,
4,3,750700,1223910415567100,2,2505800,
4,2,893400,1223910416581200,2,4436200,
4,4,703800,1223910417377600,1,6079400,
4,2,893400,1223910418191200,3,1604600,
4,3,750700,1223910418926800,3,3354400,
4,1,881800,1223910419778800,3,4915300,
4,3,750700,1223910420633600,4,1702500,
4,3,750700,1223910421530500,5,891000,
4,2,893400,1223910422315900,4,4119600,
4,4,703800,1223910423170800,2,5787600,
4,2,893400,1223910424018700,5,1697300,
4,3,750700,1223910425063800,6,3526300,
4,3,750700,1223910426085100,7,1013900,
4,1,881800,1223910426896800,4,7112700,
4,3,750700,1223910427970300,8,1877800,
4,2,893400,1223910428640400,6,4614400,
4,4,703800,1223910429388500,3,6207300,
4,2,893400,1223910430336600,7,1691900,
4,3,750700,1223910430873700,9,2896800,
4,1,881800,1223910431573200,5,4669200,
4,3,750700,1223910432340200,10,1462700,
4,2,893400,1223910433224800,8,2883100,
4,2,893400,1223910434152400,9,921700,
4,4,703800,1223910434746200,4,5351800,
4,2,893400,1223910435682300,10,1524100,
4,3,750700,1223910436346300,11,3970000,
4,1,881800,1223910437281900,6,5703200,
4,1,881800,1223910438291200,7,1002700,
4,1,881800,1223910439190100,8,892200,
4,3,750700,1223910440187900,12,3836600,
4,2,893400,1223910441227400,11,5525100,
4,4,703800,1223910442056200,5,7301300,
4,2,893400,1223910442888100,12,1653400,
4,3,750700,1223910443674900,13,3477300,
4,1,881800,1223910444435700,9,5239100,
4,3,750700,1223910445174000,14,1492700,
4,2,893400,1223910446027400,13,3132900,
4,4,703800,1223910446568700,6,4505500,
4,2,893400,1223910447315900,14,1283500,
4,1,881800,1223910448092300,10,3651300,
4,4,703800,1223910448804800,7,2232300,
4,1,881800,1223910449351400,11,1240500,
4,4,703800,1223910450075700,8,1266300,
4,1,881800,1223910450785800,12,1429700,
4,4,703800,1223910451412600,9,1332800,
4,1,881800,1223910452053100,13,1262500,
4,4,703800,1223910452616200,10,1195900,
4,1,881800,1223910453326100,14,1267700,
4,4,703800,1223910454322000,11,1688700,
4,4,703800,1223910455636500,12,1306800,
4,4,703800,1223910456496700,13,852900,
4,4,703800,1223910457450700,14,947300,
4,1,881800,,,TOTAL,,89396400
4,2,893400,,,TOTAL,,83372500
4,3,750700,,,TOTAL,,81236200
4,4,703800,,,TOTAL,,93509000
5,4,1937700,1223910775417400,0,63411900,
5,2,2606100,1223910776854800,0,64595600,
5,2,2606100,1223910778448800,1,1575000,
5,2,2606100,1223910779727700,2,1269200,
5,3,2196300,1223910780534800,0,68527200,
5,1,2672000,1223910781463300,0,69200200,
5,3,2196300,1223910782362300,1,1816700,
5,2,2606100,1223910783642700,3,3906100,
5,2,2606100,1223910784812900,4,1160900,
5,4,1937700,1223910785861800,1,9234200,
5,4,1937700,1223910787141100,2,1270800,
5,2,2606100,1223910789289100,5,4467700,
5,2,2606100,1223910790166300,6,867000,
5,2,2606100,1223910791849100,7,1676500,
5,3,2196300,1223910792620500,2,10251600,
5,3,2196300,1223910793370600,3,744800,
5,3,2196300,1223910794134700,4,758200,
5,3,2196300,1223910794968300,5,828500,
5,3,2196300,1223910795832800,6,858800,
5,1,2672000,1223910796515800,1,15039100,
5,1,2672000,1223910797284300,2,763000,
5,1,2672000,1223910798846800,3,1557500,
5,3,2196300,1223910799728700,7,3889100,
5,2,2606100,1223910801147600,8,9292100,
5,4,1937700,1223910801364600,3,13765900,
5,2,2606100,1223910802060600,9,906700,
5,3,2196300,1223910803007200,8,3272600,
5,3,2196300,1223910805856300,9,2842100,
5,1,2672000,1223910806019600,4,7165200,
5,3,2196300,1223910806783300,10,917900,
5,2,2606100,1223910807660300,10,5594200,
5,2,2606100,1223910808669600,11,989700,
5,4,1937700,1223910809655300,4,8286100,
5,2,2606100,1223910810402100,12,1725600,
5,3,2196300,1223910811110400,11,4291900,
5,1,2672000,1223910811668800,5,5643900,
5,3,2196300,1223910812378000,12,1262600,
5,2,2606100,1223910813244900,13,2837700,
5,4,1937700,1223910814529200,5,4866400,
5,4,1937700,1223910816470400,6,1933400,
5,2,2606100,1223910817333500,14,4081300,
5,3,2196300,1223910818147100,13,5764200,
5,1,2672000,1223910818940500,6,7266800,
5,3,2196300,1223910819808500,14,1655600,
5,4,1937700,1223910820697400,7,4217800,
5,4,1937700,1223910821996500,8,1291100,
5,1,2672000,1223910823377900,7,4430500,
5,1,2672000,1223910824793500,8,1407200,
5,4,1937700,1223910825825300,9,3821600,
5,1,2672000,1223910826791400,9,1986100,
5,4,1937700,1223910827604400,10,1771600,
5,1,2672000,1223910828422400,10,1624900,
5,1,2672000,1223910829405000,11,962200,
5,1,2672000,1223910830739300,12,1328100,
5,1,2672000,1223910831822200,13,1008000,
5,4,1937700,1223910832673800,11,5029100,
5,1,2672000,1223910833398300,14,1569900,
5,4,1937700,1223910834242000,12,1563000,
5,4,1937700,1223910835089300,13,841800,
5,4,1937700,1223910835878800,14,784100,
5,1,2672000,,,TOTAL,,121141200
5,2,2606100,,,TOTAL,,105082300
5,3,2196300,,,TOTAL,,107809200
5,4,1937700,,,TOTAL,,123879200
6,4,1000600,1223911289189400,0,55484900,
6,2,1753800,1223911290906200,0,56092800,
6,1,916600,1223911293535200,0,59823000,
6,3,990900,1223911294479500,0,60182800,
6,1,916600,1223911295279800,1,1728500,
6,1,916600,1223911296104900,2,818900,
6,1,916600,1223911296996100,3,885500,
6,1,916600,1223911298441400,4,1439300,
6,1,916600,1223911299295500,5,847700,
6,1,916600,1223911303384800,6,4083000,
6,2,1753800,1223911304821600,1,13905000,
6,4,1000600,1223911308015300,1,17634400,
6,4,1000600,1223911309106600,2,1079900,
6,2,1753800,1223911309962300,2,5131600,
6,2,1753800,1223911310831800,3,862700,
6,1,916600,1223911311701600,7,8299400,
6,3,990900,1223911312455000,1,17964300,
6,1,916600,1223911313292000,8,1580600,
6,1,916600,1223911314348600,9,1050200,
6,2,1753800,1223911315200100,4,4362600,
6,4,1000600,1223911316110000,3,6996300,
6,4,1000600,1223911316901400,4,785600,
6,4,1000600,1223911317658000,5,751500,
6,2,1753800,1223911319170600,5,3964600,
6,1,916600,1223911319949800,10,5594900,
6,3,990900,1223911322826300,2,10366000,
6,1,916600,1223911323716300,11,3729000,
6,2,1753800,1223911324515700,6,5338600,
6,4,1000600,1223911325519900,6,7856800,
6,2,1753800,1223911328041200,7,3517800,
6,1,916600,1223911328969600,12,5246200,
6,1,916600,1223911329791500,13,815600,
6,3,990900,1223911330550700,3,7695500,
6,1,916600,1223911331309000,14,1511600,
6,2,1753800,1223911332081600,8,4033200,
6,4,1000600,1223911332828300,7,7301400,
6,2,1753800,1223911333655000,9,1567600,
6,3,990900,1223911334680100,4,4122600,
6,3,990900,1223911335573300,5,885300,
6,3,990900,1223911336631300,6,1049400,
6,3,990900,1223911338338000,7,1699900,
6,2,1753800,1223911339505200,10,5840600,
6,4,1000600,1223911340599000,8,7765200,
6,2,1753800,1223911341626800,11,2092000,
6,3,990900,1223911343257700,8,4910400,
6,3,990900,1223911345493500,9,2222400,
6,2,1753800,1223911347684300,12,6050200,
6,4,1000600,1223911348012700,9,7407400,
6,3,990900,1223911348794900,10,3292100,
6,2,1753800,1223911349540500,13,1850400,
6,4,1000600,1223911350375800,10,2359800,
6,2,1753800,1223911351338900,14,1793200,
6,3,990900,1223911352364500,11,3534500,
6,4,1000600,1223911353294500,11,2890000,
6,4,1000600,1223911354151900,12,787800,
6,3,990900,1223911355129300,12,2758700,
6,3,990900,1223911357050800,13,1914300,
6,3,990900,1223911358633400,14,1573700,
6,4,1000600,1223911359678000,13,5519200,
6,4,1000600,1223911360472800,14,788500,
6,1,916600,,,TOTAL,,97601900
6,2,1753800,,,TOTAL,,116532500
6,3,990900,,,TOTAL,,124347400
6,4,1000600,,,TOTAL,,126774100
7,4,484600,1223911676280000,0,39690600,
7,2,866200,1223911677031800,0,40295800,
7,3,781000,1223911678009400,0,41147800,
7,1,779600,1223911679129300,0,42545000,
7,3,781000,1223911679946700,1,1927100,
7,4,484600,1223911680873900,1,3500400,
7,2,866200,1223911681739700,1,4412000,
7,4,484600,1223911682643100,2,1763900,
7,3,781000,1223911683508400,2,3556700,
7,1,779600,1223911684270800,1,5130300,
7,3,781000,1223911685090500,3,1576700,
7,4,484600,1223911685976100,3,3326600,
7,2,866200,1223911686656200,2,4910800,
7,4,484600,1223911687404000,4,1422400,
7,3,781000,1223911687962800,4,2867200,
7,1,779600,1223911688610900,2,4335000,
7,3,781000,1223911689331900,5,1364900,
7,4,484600,1223911690099800,5,2689800,
7,2,866200,1223911690851900,3,4190900,
7,4,484600,1223911691391500,6,1286200,
7,3,781000,1223911692094400,6,2756800,
7,1,779600,1223911692966900,3,4349300,
7,1,779600,1223911693664800,4,692900,
7,3,781000,1223911694443200,7,2344100,
7,4,484600,1223911695241800,7,3845800,
7,2,866200,1223911695791100,4,4934000,
7,4,484600,1223911696491700,8,1244800,
7,3,781000,1223911697192400,8,2741200,
7,1,779600,1223911697946200,5,4277200,
7,3,781000,1223911698771500,9,1574800,
7,4,484600,1223911699485500,9,2989300,
7,2,866200,1223911700443200,5,4647800,
7,4,484600,1223911701275300,10,1785500,
7,3,781000,1223911702025800,10,3249300,
7,1,779600,1223911702638500,6,4688000,
7,3,781000,1223911703425800,11,1383300,
7,4,484600,1223911704237800,11,2814400,
7,2,866200,1223911705211300,6,4762500,
7,4,484600,1223911705956300,12,1713900,
7,4,484600,1223911707002900,13,1042200,
7,3,781000,1223911708172100,12,4741600,
7,3,781000,1223911708858700,13,681000,
7,1,779600,1223911709416300,7,6772600,
7,3,781000,1223911710155200,14,1291600,
7,4,484600,1223911710907600,14,3897300,
7,2,866200,1223911711658700,7,6442000,
7,2,866200,1223911712389300,8,725600,
7,1,779600,1223911713144700,8,3722300,
7,2,866200,1223911713923400,9,1529600,
7,1,779600,1223911714788700,9,1638600,
7,2,866200,1223911715561900,10,1633800,
7,1,779600,1223911716374100,10,1572200,
7,2,866200,1223911717165900,11,1583500,
7,1,779600,1223911717872300,11,1483500,
7,2,866200,1223911718594400,12,1423800,
7,1,779600,1223911719169600,12,1243300,
7,2,866200,1223911719828400,13,1228600,
7,1,779600,1223911720556300,13,1382300,
7,2,866200,1223911721343100,14,1509800,
7,1,779600,1223911722257800,14,1696800,
7,1,779600,,,TOTAL,,85682300
7,2,866200,,,TOTAL,,84612500
7,3,781000,,,TOTAL,,73298600
7,4,484600,,,TOTAL,,74322800
8,1,1196300,1223912061011300,0,44832400,
8,3,687500,1223912061900300,0,45711600,
8,2,1033400,1223912063091300,0,46894600,
8,4,530000,1223912063854100,0,47667100,
8,2,1033400,1223912064714600,1,1612900,
8,3,687500,1223912065553000,1,3614000,
8,1,1196300,1223912066489500,1,4551800,
8,3,687500,1223912067351000,2,1792600,
8,2,1033400,1223912068222800,2,3502700,
8,4,530000,1223912068959800,1,5095900,
8,2,1033400,1223912069689700,3,1461600,
8,3,687500,1223912070388500,3,3032300,
8,1,1196300,1223912071136200,2,4641000,
8,3,687500,1223912071850300,4,1456900,
8,3,687500,1223912073291200,5,1435900,
8,3,687500,1223912074398000,6,1087500,
8,3,687500,1223912075168700,7,763900,
8,2,1033400,1223912075780200,4,6086400,
8,4,530000,1223912076643300,2,7677700,
8,2,1033400,1223912077485000,5,1699200,
8,3,687500,1223912078586500,8,3412000,
8,1,1196300,1223912079445900,3,8304500,
8,3,687500,1223912080218400,9,1625700,
8,2,1033400,1223912081339100,6,3848200,
8,4,530000,1223912082045500,3,5396500,
8,2,1033400,1223912083287100,7,1942700,
8,3,687500,1223912085037400,10,4814200,
8,1,1196300,1223912086343400,4,6891600,
8,3,687500,1223912087207800,11,2130100,
8,2,1033400,1223912087956900,8,4662900,
8,4,530000,1223912088909100,4,6858000,
8,4,530000,1223912090151500,5,1235600,
8,2,1033400,1223912090983700,9,3021700,
8,3,687500,1223912091718400,12,4505000,
8,1,1196300,1223912092456900,5,6106400,
8,3,687500,1223912093151300,13,1427200,
8,2,1033400,1223912093853600,10,2858500,
8,4,530000,1223912094471600,6,4312500,
8,2,1033400,1223912095093100,11,1219800,
8,3,687500,1223912095883000,14,2723600,
8,1,1196300,1223912096740800,6,4278800,
8,2,1033400,1223912097537700,12,2439900,
8,4,530000,1223912098347500,7,3871800,
8,2,1033400,1223912099139200,13,1596700,
8,1,1196300,1223912099804200,7,3057900,
8,2,1033400,1223912100606700,14,1463000,
8,4,530000,1223912101369900,8,3015300,
8,4,530000,1223912102109700,9,734600,
8,1,1196300,1223912102855900,8,3047000,
8,4,530000,1223912103533400,10,1418800,
8,1,1196300,1223912104209900,9,1349400,
8,4,530000,1223912104862700,11,1311900,
8,1,1196300,1223912105633000,10,1418800,
8,4,530000,1223912106768900,12,1901500,
8,1,1196300,1223912107564900,11,1909200,
8,4,530000,1223912108311200,13,1470500,
8,1,1196300,1223912109090500,12,1519600,
8,4,530000,1223912109894400,14,1577300,
8,1,1196300,1223912110614700,13,1518900,
8,1,1196300,1223912111300400,14,680600,
8,1,1196300,,,TOTAL,,95125800
8,2,1033400,,,TOTAL,,84416000
8,3,687500,,,TOTAL,,79699300
8,4,530000,,,TOTAL,,93714000
9,2,741100,1223912457419900,0,39712000,
9,4,512500,1223912458493600,0,40818300,
9,3,633600,1223912459488100,0,41817600,
9,1,703700,1223912460390600,0,42723900,
9,3,633600,1223912461092100,1,1594800,
9,4,512500,1223912461761900,1,3230500,
9,2,741100,1223912462680000,1,4153300,
9,4,512500,1223912463590200,2,1823400,
9,3,633600,1223912464374200,2,3277500,
9,1,703700,1223912465252200,1,4851400,
9,3,633600,1223912465966000,3,1584600,
9,4,512500,1223912466763900,3,3168300,
9,2,741100,1223912467572100,2,4886600,
9,4,512500,1223912468340400,4,1571500,
9,4,512500,1223912469169100,5,823700,
9,3,633600,1223912469999700,4,4028600,
9,3,633600,1223912470826400,5,822100,
9,1,703700,1223912471632600,2,6375100,
9,3,633600,1223912472437800,6,1606400,
9,4,512500,1223912473340200,6,4166200,
9,2,741100,1223912474222500,3,6645200,
9,4,512500,1223912475831700,7,2482900,
9,4,512500,1223912476966100,8,1126800,
9,3,633600,1223912478042500,7,5599100,
9,1,703700,1223912478885000,3,7246800,
9,1,703700,1223912479906900,4,1014600,
9,3,633600,1223912480837400,8,2779700,
9,4,512500,1223912481699100,9,4724900,
9,2,741100,1223912482564500,4,8335300,
9,4,512500,1223912483339200,10,1633700,
9,3,633600,1223912484125200,9,3281200,
9,1,703700,1223912484939100,5,5025100,
9,3,633600,1223912485777000,10,1645900,
9,4,512500,1223912486589400,11,3217200,
9,2,741100,1223912487401500,5,4814800,
9,4,512500,1223912488122400,12,1526300,
9,3,633600,1223912489024300,11,3208600,
9,1,703700,1223912489927800,6,4982800,
9,3,633600,1223912490755500,12,1725000,
9,4,512500,1223912491459800,13,3331400,
9,2,741100,1223912492203600,6,4796500,
9,4,512500,1223912492960600,14,1494300,
9,3,633600,1223912494308600,13,3547100,
9,3,633600,1223912496230100,14,1906200,
9,1,703700,1223912497803700,7,7870400,
9,1,703700,1223912498829600,8,1019500,
9,2,741100,1223912499612100,7,7402200,
9,1,703700,1223912500322600,9,1485400,
9,1,703700,1223912501185000,10,857200,
9,2,741100,1223912502066300,8,2447700,
9,2,741100,1223912502873700,9,800400,
9,1,703700,1223912504179900,11,2971800,
9,1,703700,1223912505663500,12,1475300,
9,2,741100,1223912507604400,10,4723600,
9,1,703700,1223912508521800,13,2633200,
9,1,703700,1223912509337900,14,808500,
9,2,741100,1223912511001500,11,3149200,
9,2,741100,1223912512382000,12,1372400,
9,2,741100,1223912513240800,13,851900,
9,2,741100,1223912514014600,14,767200,
9,1,703700,,,TOTAL,,91679100
9,2,741100,,,TOTAL,,96314000
9,3,633600,,,TOTAL,,78573600
9,4,512500,,,TOTAL,,75292700
10,2,775300,1223912832021100,0,37134300,
10,1,710700,1223912832834400,0,38054000,
10,1,710700,1223912833858200,1,878400,
10,3,623000,1223912834769600,0,39913700,
10,4,488300,1223912835654200,0,40852800,
10,3,623000,1223912836472900,1,1693000,
10,1,710700,1223912837314300,2,3450600,
10,2,775300,1223912838200500,1,5222800,
10,1,710700,1223912839014700,3,1695200,
10,3,623000,1223912839908400,2,3430200,
10,4,488300,1223912840714800,1,5048800,
10,3,623000,1223912841543200,3,1628300,
10,1,710700,1223912842265800,4,3245300,
10,2,775300,1223912843014900,2,4808900,
10,1,710700,1223912843523900,5,1252300,
10,3,623000,1223912844272500,4,2724100,
10,4,488300,1223912844973300,2,4249000,
10,3,623000,1223912845811700,5,1534200,
10,1,710700,1223912846559300,6,3031000,
